,internet,tweets,coverage,conditions,From Milan,To Milan,interaction_strength,Days,Hours,dayofyear,Minutes
0,161.3827625746996,4.0,0.0,0.0,0.0,0.10203959007752747,0.03248021030381842,4,0,340,0
1,166.69550549400032,1.0,0.0,0.0,0.051019795038763735,0.0,0.0,4,0,340,10
2,166.95976101521538,0.0,0.0,0.0,0.39226174017709203,0.4791963821327945,0.016240105151909243,4,0,340,20
3,156.94339347313982,5.0,0.0,0.0,0.0,0.035914846916938775,0.00013065200952866896,4,0,340,30
4,155.2975172010471,3.0,0.0,0.0,0.0,0.30191081328585795,0.01624010515190922,4,0,340,40
5,152.09745951471925,3.0,0.0,0.0,0.051019795038763735,0.0,0.0,4,0,340,50
6,163.0686083757009,1.0,0.0,0.0,0.051019795038763735,0.41021916363556143,0.13036922098635423,4,1,340,0
7,159.71096591621875,3.0,0.0,0.0,0.051019795038763735,0.30191081328585795,0.0961011966146771,4,1,340,10
8,160.51293331116432,4.0,0.0,0.0,0.9073423720657084,1.176190813771272,0.37438407658116407,4,1,340,20
9,139.14151379282515,0.0,0.0,0.0,0.0,0.0,0.0,4,1,340,30
10,139.5279003749377,0.0,0.0,0.0,0.39226174017709203,0.0,0.0,4,1,340,40
11,129.49794459344494,1.0,0.0,0.0,0.0,0.0,0.0,4,1,340,50
12,130.99549205492707,1.0,0.0,0.0,0.0,0.0,0.0,4,2,340,0
13,137.73372200674237,0.0,0.0,0.0,0.0,0.0,0.0,4,2,340,10
14,125.83502874253504,1.0,0.0,0.0,0.0,0.0,0.0,4,2,340,20
15,131.61093188807067,1.0,0.0,0.0,0.0,0.0,0.0,4,2,340,30
16,135.93737909814027,0.0,0.0,0.0,0.0,0.9583621671044722,0.28881604718196624,4,2,340,40
17,118.90064823612343,0.0,0.0,0.0,0.0,0.0,0.0,4,2,340,50
18,131.52521833485253,0.0,0.0,0.0,0.0,0.0,0.0,4,3,340,0
19,132.69691176261114,0.0,0.0,0.0,0.0,0.0,0.0,4,3,340,10
20,114.54448958504976,0.0,0.0,0.0,0.0,0.39226174017709203,0.12486078987002579,4,3,340,20
21,110.18789972143105,0.0,0.0,0.0,0.0,0.0,0.0,4,3,340,30
22,119.72361134214536,0.0,0.0,0.0,0.0,0.0,0.0,4,3,340,40
23,107.53492828259049,0.0,0.0,0.0,0.39226174017709203,0.0,0.0,4,3,340,50
24,121.39451609213688,0.0,0.0,0.0,0.0,0.0,0.0,4,4,340,0
25,118.9845445637429,0.0,0.0,0.0,0.0,0.0,0.0,4,4,340,10
26,114.32226208294098,0.0,0.0,0.0,0.0,0.0,0.0,4,4,340,20
27,117.89150001780528,0.0,0.0,0.0,0.39226174017709203,0.0,0.0,4,4,340,30
