,internet,tweets,coverage,conditions,From Milan,To Milan,interaction_strength,Days,Hours,dayofyear,Minutes
0,150.0913451774486,0.0,100.0,3.0,0.39226174017709203,0.0,0.0,4,0,319,0
1,131.00894701951808,0.0,100.0,3.0,0.0,0.051019795038763735,0.016240105151909233,4,0,319,10
2,131.49223239882986,0.0,100.0,3.0,1.1582333903128026,0.0,0.0,4,0,319,20
3,138.16774219916695,0.0,96.0,3.0,0.0,0.017957423458469388,0.00571602541721952,4,0,319,30
4,136.25339507418087,0.0,85.0,1.0,0.0,0.0,0.0,4,0,319,40
5,128.844682457205,0.0,80.0,1.0,0.0,0.0,0.0,4,0,319,50
6,143.94967901289405,0.0,50.0,1.0,0.051019795038763735,0.035914846916938775,0.011422963353650423,4,1,319,0
7,124.03042718345243,0.0,50.0,1.0,0.0,0.0,0.0,4,1,319,10
8,127.28633351708605,0.0,50.0,1.0,0.051019795038763735,0.0,0.0,4,1,319,20
9,122.73709949947235,0.0,50.0,1.0,0.0,0.0,0.0,4,1,319,30
10,130.6804245738706,0.0,11.0,1.0,0.0,0.0,0.0,4,1,319,40
11,121.18663495473619,0.0,10.0,1.0,0.0,0.0,0.0,4,1,319,50
12,135.39823815555562,0.0,3.0,1.0,0.0,0.0,0.0,4,2,319,0
13,123.91470293920523,0.0,0.0,0.0,0.0,0.0,0.0,4,2,319,10
14,122.12941477304592,0.0,0.0,0.0,0.0,0.0,0.0,4,2,319,20
15,133.1467746173027,0.0,0.0,0.0,0.39226174017709203,0.0,0.0,4,2,319,30
16,121.36541069405105,0.0,46.0,1.0,0.0,0.0,0.0,4,2,319,40
17,108.00309766239893,0.0,20.0,1.0,0.331231992718155,0.051019795038763735,0.016240105151909205,4,2,319,50
18,116.09063860258932,0.0,0.0,0.0,0.0,0.0,0.0,4,3,319,0
19,119.30495096625782,0.0,0.0,0.0,0.051019795038763735,0.0,0.0,4,3,319,10
20,109.47154990285685,0.0,0.0,0.0,0.0,0.051019795038763735,0.016240105151909226,4,3,319,20
21,117.47301084510693,0.0,0.0,0.0,0.0,0.0,0.0,4,3,319,30
22,114.31586712413514,0.0,0.0,0.0,0.051019795038763735,0.0,0.0,4,3,319,40
23,109.97921036996559,0.0,25.0,1.0,0.0,0.0,0.0,4,3,319,50
24,118.15781586820827,0.0,66.0,1.0,0.2508910182470942,0.0,0.0,4,4,319,0
25,116.76702945121012,0.0,32.0,1.0,0.0,0.0,0.0,4,4,319,10
26,106.58400216253985,0.0,30.0,1.0,0.39226174017709203,0.0,0.0,4,4,319,20
27,110.01415622054598,0.0,9.0,1.0,0.331231992718155,0.0,0.0,4,4,319,30
28,102.53689077903744,0.0,1.0,1.0,0.051019795038763735,0.0,0.0,4,4,319,40
29,119.7269891496987,0.0,3.0,1.0,0.0,0.0,0.0,4,4,319,50
30,157.5268572805599,0.0,14.0,1.0,0.39226174017709203,0.2508910182470942,0.07986109146276799,4,5,319,0
31,116.8392003300932,0.0,14.0,1.0,0.0,0.0,0.0,4,5,319,10
32,137.29933164012635,0.0,35.0,1.0,0.39226174017709203,0.0,0.0,4,5,319,20
33,125.26706267256222,0.0,38.0,1.0,0.0,0.0,0.0,4,5,319,30
34,118.04803334518795,0.0,26.0,1.0,0.9432572189826472,0.0,0.0,4,5,319,40
35,128.2323476796538,0.0,6.0,1.0,0.2508910182470942,0.051019795038763735,0.01624010515190919,4,5,319,50
36,156.86729847473092,0.0,4.0,1.0,0.39226174017709203,0.5821230109652492,0.18529550936531405,4,6,319,0
37,147.23403146692937,0.0,0.0,0.0,1.681855899999719,0.6431527584241863,0.12486078987002595,4,6,319,10
38,152.17220092684119,0.0,0.0,1.0,1.0839050474594376,0.06897721849723312,0.01624010515190919,4,6,319,20
39,235.92221932996281,0.0,0.0,0.0,0.4691864297126213,0.7021200245012461,0.05805538592402553,4,6,319,30
40,238.54953632683902,0.0,0.0,0.0,2.6038670525496426,3.3897443364574804,0.21086883580509228,4,6,319,40
41,230.86295094195626,0.0,8.0,1.0,3.4757613424971385,3.2238531207454884,0.5652868265458526,4,6,319,50
42,272.4412975899575,0.0,16.0,1.0,1.9586518127435784,1.9227675629877568,0.44936768822723067,4,7,319,0
43,316.8147559487708,0.0,11.0,1.0,3.0683946541982214,3.3183680365292725,0.446157047355811,4,7,319,10
44,269.23300701712054,0.0,5.0,1.0,4.148896787615187,4.4476168474588755,0.5566916121598211,4,7,319,20
45,357.8566857631984,0.0,9.0,1.0,2.201481088884158,4.682953761881068,0.27901552322829976,4,7,319,30
46,663.6976780459203,0.0,23.0,1.0,5.580754661739572,2.348403631249958,0.459564313860691,4,7,319,40
47,431.8893969205567,0.0,36.0,1.0,9.312738822330044,5.483031346060153,1.3584719598240271,4,7,319,50
48,524.4745995510309,0.0,13.0,1.0,8.371883207566727,8.112141785845,1.8475137365849281,4,8,319,0
49,469.6739031277292,0.0,0.0,0.0,5.966097407034148,7.831477038991865,1.3432786622429524,4,8,319,10
50,512.4120420468553,0.0,0.0,0.0,9.825322483255599,11.478419335365484,2.006164621697062,4,8,319,20
51,469.4595823663623,0.0,2.0,1.0,3.46590962919936,5.3814585207813534,0.7876026984481477,4,8,319,30
52,490.7171000474315,0.0,31.0,1.0,3.956169670597327,5.798271351901557,0.903287297297922,4,8,319,40
53,470.2567664905426,0.0,39.0,1.0,6.433814084068472,4.065395656863074,1.038618023670891,4,8,319,50
54,553.4857623221392,0.0,62.0,1.0,4.736695830149033,8.079998728237172,1.3216024012716605,4,9,319,0
55,626.2012396088153,0.0,35.0,1.0,6.7854896116960255,3.580186643112584,0.45592460957032627,4,9,319,10
56,636.99435730931,0.0,38.0,1.0,6.245730246903022,5.493508063279054,1.133425474802878,4,9,319,20
57,658.1439704447263,0.0,23.0,1.0,7.409501919799039,8.439504099721953,1.287175625056846,4,9,319,30
58,555.0216816451967,0.0,9.0,1.0,6.9210566600961485,3.921300946289636,0.7972171654782971,4,9,319,40
59,536.5936119191682,0.0,53.0,1.0,8.895197191577314,8.767449972254202,1.7685915390155749,4,9,319,50
60,586.6955338618097,0.0,82.0,1.0,9.053349894338826,5.976910724302147,1.169624117076866,4,10,319,0
61,570.6590000885661,0.0,66.0,1.0,7.500441466792968,7.564465547174815,2.2853025554892747,4,10,319,10
62,613.2322449038986,0.0,79.0,1.0,5.6917693542792485,6.133564755280673,1.5094035186140617,4,10,319,20
63,521.088959631617,0.0,88.0,1.0,6.055272891298436,6.260074120174768,1.6026260899968154,4,10,319,30
64,573.0643285450043,0.0,73.0,1.0,4.116851619539448,9.552860491363317,1.4342485527503492,4,10,319,40
65,638.7823408610818,0.0,64.0,1.0,5.93458525952677,6.806183561366494,1.5847676609122996,4,10,319,50
66,709.8547335694731,0.0,61.0,1.0,5.348848698374802,5.935435794941256,1.289827454773439,4,11,319,0
67,651.7236393404936,0.0,11.0,1.0,6.473402177899922,7.017970657310907,1.0242513541008407,4,11,319,10
68,717.6115018375352,0.0,18.0,1.0,5.739740253462108,4.535614339029736,0.7541191678874177,4,11,319,20
69,723.4720155312355,0.0,13.0,1.0,5.10171308790069,5.704617115914174,1.3793442419910897,4,11,319,30
70,643.3356447007376,0.0,0.0,0.0,5.906549105090144,8.6827867697682,2.0183620029070717,4,11,319,40
71,642.4781846210785,0.0,16.0,1.0,6.665070646147401,9.255155956967755,1.5574016866883926,4,11,319,50
72,757.6055160553694,0.0,18.0,1.0,2.751153361297176,10.148538226377477,2.198304492333286,4,12,319,0
73,747.3918854402208,0.0,22.0,1.0,6.665040048986285,11.362593775435768,2.3700793948384113,4,12,319,10
74,662.0397924398393,0.0,0.0,0.0,7.514657698103442,5.705368046382332,1.0165046844875407,4,12,319,20
75,645.1995198201632,0.0,0.0,1.0,6.063183014264361,4.5678699896493535,0.6266445024036549,4,12,319,30
76,727.1373976522957,0.0,14.0,1.0,5.6622517543276905,6.403544671559013,1.1281361223532902,4,12,319,40
77,637.9250378711952,0.0,33.0,1.0,6.581296160472751,5.8581273347899705,1.197556680432589,4,12,319,50
78,639.0070525260452,0.0,26.0,1.0,4.762856853300278,8.561646588822796,1.9826537511931352,4,13,319,0
79,679.7833103525926,0.0,26.0,1.0,4.444794969283349,8.512803546234126,1.6261138607337873,4,13,319,10
80,637.7001471861194,0.0,0.0,0.0,9.617471513791427,7.847952172203474,1.533672600095104,4,13,319,20
81,632.3898318449986,0.0,0.0,0.0,4.650484081646538,8.294858950442682,1.9437339596910748,4,13,319,30
82,644.0763997324296,0.0,0.0,0.0,9.11837696260024,6.076550388216772,1.2428775026695686,4,13,319,40
83,595.5433941748465,0.0,0.0,0.0,5.530904355710923,6.815066919782801,2.044442385700954,4,13,319,50
84,674.4580720148273,1.0,0.0,0.0,5.691138444178803,5.0644444374300965,1.3768257768454644,4,14,319,0
85,551.8936184845163,0.0,0.0,0.0,6.598773448239435,7.396339395333568,1.4568610686614578,4,14,319,10
86,464.0271615898352,0.0,0.0,0.0,3.781878434673296,3.225787960166089,0.7802648855290295,4,14,319,20
87,493.81384564690126,0.0,0.0,0.0,8.648806762271864,5.157953842545957,0.5372652401923418,4,14,319,30
88,578.3120066934997,0.0,0.0,0.0,7.137642763634437,3.8076548424768575,0.5392677227768968,4,14,319,40
89,509.131173985078,0.0,0.0,0.0,6.104179485989891,9.853175588066023,1.47721221309069,4,14,319,50
90,638.2256235691293,0.0,0.0,0.0,7.458384668240634,9.737303537293784,1.5006196624167962,4,15,319,0
91,608.2492855750568,0.0,0.0,0.0,5.904321633674621,10.487126676844587,1.1318572854350706,4,15,319,10
92,508.773161880148,0.0,0.0,0.0,6.086400423458128,6.4556097444750975,1.5290138803362296,4,15,319,20
93,548.253379553184,0.0,0.0,0.0,7.694765145125908,9.521025996789641,2.1264590807565735,4,15,319,30
94,484.21789687964247,0.0,0.0,0.0,7.913782605312715,9.170014296846393,2.447913305571912,4,15,319,40
95,490.20971302954314,0.0,0.0,0.0,5.207283233981967,6.118409088193421,1.342672523106069,4,15,319,50
96,646.4394022808299,3.0,0.0,0.0,7.335565776529108,7.705369504306085,1.0297972597209566,4,16,319,0
97,543.3477990618916,1.0,0.0,0.0,8.606315474138341,4.853207780191512,0.8982387670863039,4,16,319,10
98,501.2689094893378,0.0,0.0,0.0,7.8978141337109395,4.865348992551549,0.7146567480879443,4,16,319,20
